"Longitude","Latitude","Date","Survey_Type"
-77.0146666666667,38.9463333333333,2010-01-28,"transect"
-77.0311666666667,38.9236666666667,2010-02-04,"transect"
-77.055,38.9181666666667,2010-02-07,"transect"
-77.024,38.9086666666667,2010-02-08,"transect"
-77.0238333333333,38.9066666666667,2010-02-15,"transect"
-77.0258333333333,38.954,2010-02-16,"transect"
-77.0151666666667,38.9506666666667,2010-02-18,"transect"
-77.0125,38.9483333333333,2010-02-28,"transect"
-77.0246666666667,38.9155,2010-03-01,"transect"
-77.0125,38.9466666666667,2010-03-01,"transect"
-77.0306666666667,38.9133333333333,2010-03-05,"transect"
-77.0266666666667,38.9108333333333,2010-03-07,"transect"
-77.0223333333333,38.9213333333333,2010-03-11,"transect"
-77.0281666666667,38.952,2010-03-15,"transect"
-77.0605,38.9136666666667,2010-03-18,"transect"
-77.0535,38.9213333333333,2010-03-27,"transect"
-77.015,38.9068333333333,2010-04-03,"transect"
-77.033,38.9441666666667,2010-04-05,"transect"
-77.058,38.9143333333333,2010-04-10,"transect"
-77.0421666666667,38.9325,2010-04-11,"transect"
-77.0071666666667,38.9376666666667,2010-04-13,"transect"
-77.003,38.9523333333333,2010-04-18,"transect"
-77.0148333333333,38.9566666666667,2010-04-20,"transect"
-77.0125,38.9435,2010-04-23,"transect"
-77.0175,38.9428333333333,2010-04-24,"transect"
-77.0176666666667,38.9436666666667,2010-04-25,"transect"
-77.0678333333333,38.9076666666667,2010-04-25,"transect"
-77.0103333333333,38.9246666666667,2010-04-29,"transect"
-77.0481666666667,38.9231666666667,2010-05-03,"transect"
-77.012,38.9066666666667,2010-05-05,"transect"
-77.0688333333333,38.9058333333333,2010-05-11,"transect"
-77.0331666666667,38.936,2010-05-12,"transect"
-77.0205,38.9378333333333,2010-05-16,"transect"
-77.0128333333333,38.9448333333333,2010-05-19,"transect"
-77.0495,38.9141666666667,2010-05-20,"transect"
-77.0433333333333,38.9351666666667,2010-05-26,"transect"
-77.0103333333333,38.9476666666667,2010-05-27,"transect"
-77.0346666666667,38.9173333333333,2010-05-28,"transect"
-77.0238333333333,38.9068333333333,2010-06-02,"transect"
-77.0143333333333,38.9483333333333,2010-06-06,"transect"
-77.0263333333333,38.9485,2010-06-08,"transect"
-77.0185,38.9496666666667,2010-06-09,"transect"
-77.0341666666667,38.9033333333333,2010-06-13,"transect"
-77.0298333333333,38.9306666666667,2010-06-16,"transect"
-77.057,38.9165,2010-06-21,"transect"
-77.0103333333333,38.9538333333333,2010-06-24,"transect"
-77.0593333333333,38.9143333333333,2010-06-27,"transect"
-77.0425,38.9258333333333,2010-06-29,"transect"
-77.0075,38.9353333333333,2010-06-30,"transect"
-77.0201666666667,38.9425,2010-07-09,"transect"
-77.0368333333333,38.9416666666667,2010-07-10,"transect"
-77.053,38.9165,2010-07-12,"transect"
-77.0368333333333,38.9153333333333,2010-07-12,"transect"
-77.0453333333333,38.9173333333333,2010-07-13,"transect"
-77.0231666666667,38.9265,2010-07-14,"transect"
-77.051,38.9136666666667,2010-07-16,"transect"
-77.0095,38.9253333333333,2010-07-16,"transect"
-77.0411666666667,38.9266666666667,2010-07-17,"transect"
-77.0448333333333,38.9208333333333,2010-07-18,"transect"
-77.056,38.917,2010-07-22,"transect"
-77.0505,38.9188333333333,2010-07-22,"transect"
-77.0376666666667,38.9143333333333,2010-08-05,"transect"
-77.0323333333333,38.9033333333333,2010-08-05,"transect"
-77.033,38.9053333333333,2010-08-06,"transect"
-77.0303333333333,38.9486666666667,2010-08-11,"transect"
-77.016,38.9531666666667,2010-08-12,"transect"
-77.051,38.9258333333333,2010-08-14,"transect"
-77.0138333333333,38.9468333333333,2010-08-15,"transect"
-77.0088333333333,38.9463333333333,2010-08-17,"transect"
-77.057,38.9161666666667,2010-08-19,"transect"
-77.0281666666667,38.9381666666667,2010-08-19,"transect"
-77.0158333333333,38.9066666666667,2010-08-20,"transect"
-77.0075,38.9351666666667,2010-08-22,"transect"
-77.012,38.9358333333333,2010-08-23,"transect"
-77.0108333333333,38.9541666666667,2010-09-01,"transect"
-77.0456666666667,38.932,2010-09-01,"transect"
-77.0375,38.9136666666667,2010-09-05,"transect"
-77.0533333333333,38.9215,2010-09-07,"transect"
-77.0096666666667,38.9298333333333,2010-09-18,"transect"
-77.011,38.9515,2010-09-19,"transect"
-77.0331666666667,38.9056666666667,2010-09-29,"transect"
-77.0346666666667,38.9173333333333,2010-10-05,"transect"
-77.009,38.9461666666667,2010-10-07,"transect"
-77.0225,38.939,2010-10-18,"transect"
-77.0276666666667,38.9525,2010-10-18,"transect"
-77.0135,38.9406666666667,2010-10-21,"transect"
-77.0108333333333,38.9406666666667,2010-10-21,"transect"
-77.0535,38.913,2010-10-23,"transect"
-77.0456666666667,38.932,2010-10-27,"transect"
-77.046,38.9316666666667,2010-10-28,"transect"
-77.0081666666667,38.9511666666667,2010-10-28,"transect"
-77.0155,38.9076666666667,2010-10-30,"transect"
-77.008,38.9295,2010-11-02,"transect"
-77.0173333333333,38.9468333333333,2010-11-07,"transect"
-77.0431666666667,38.9158333333333,2010-11-08,"transect"
-77.0236666666667,38.9511666666667,2010-11-13,"transect"
-77.0295,38.9166666666667,2010-11-22,"transect"
-77.0128333333333,38.9218333333333,2010-11-29,"transect"
-77.0286666666667,38.9143333333333,2010-12-04,"transect"
-77.0613333333333,38.9128333333333,2010-12-06,"transect"
-77.0436666666667,38.933,2010-12-08,"transect"
-77.0086666666667,38.951,2010-12-13,"transect"
-77.0228333333333,38.9045,2010-12-27,"transect"
-77.013,38.9461666666667,2010-12-27,"transect"
-77.0258333333333,38.9301666666667,2011-01-02,"transect"
-77.0255,38.905,2011-01-11,"transect"
-77.0391666666667,38.9186666666667,2011-01-22,"transect"
-77.0208333333333,38.9066666666667,2011-01-28,"transect"
-77.0455,38.9156666666667,2011-02-04,"transect"
-77.0278333333333,38.9143333333333,2011-02-09,"transect"
-77.0563333333333,38.9143333333333,2011-02-12,"transect"
-77.0003333333333,38.9528333333333,2011-02-16,"transect"
-77.0076666666667,38.9338333333333,2011-02-17,"transect"
-77.0405,38.9156666666667,2011-02-22,"transect"
-77.0453333333333,38.9213333333333,2011-02-23,"transect"
-77.0051666666667,38.9506666666667,2011-02-27,"transect"
-77.0381666666667,38.9233333333333,2011-02-28,"transect"
-77.019,38.9316666666667,2011-03-09,"transect"
-77.0276666666667,38.9186666666667,2011-03-17,"transect"
-77.0286666666667,38.9418333333333,2011-03-21,"transect"
-77.029,38.918,2011-03-21,"transect"
-77.038,38.9301666666667,2011-03-24,"transect"
-77.0353333333333,38.9098333333333,2011-03-28,"transect"
-77.0365,38.9093333333333,2011-03-30,"transect"
-77.013,38.9351666666667,2011-04-02,"transect"
-77.035,38.932,2011-04-07,"transect"
-77.0335,38.9268333333333,2011-04-11,"transect"
-77.0271666666667,38.9311666666667,2011-04-12,"transect"
-77.0468333333333,38.925,2011-04-13,"transect"
-77.048,38.919,2011-04-17,"transect"
-77.0125,38.9436666666667,2011-04-21,"transect"
-77.0516666666667,38.9136666666667,2011-04-22,"transect"
-77.0125,38.9516666666667,2011-04-22,"transect"
-77.0281666666667,38.9108333333333,2011-04-23,"transect"
-77.0351666666667,38.9388333333333,2011-04-29,"transect"
-77.0556666666667,38.9163333333333,2011-04-29,"transect"
-77.0646666666667,38.9098333333333,2011-05-04,"transect"
-77.0301666666667,38.9305,2011-05-05,"transect"
-77.0278333333333,38.912,2011-05-13,"transect"
-77.0146666666667,38.9461666666667,2011-05-13,"transect"
-77.0175,38.9428333333333,2011-05-17,"transect"
-77.0305,38.9485,2011-05-18,"transect"
-77.0461666666667,38.9151666666667,2011-05-19,"transect"
-77.0463333333333,38.9151666666667,2011-05-20,"transect"
-77.0005,38.9523333333333,2011-05-29,"transect"
-77.0566666666667,38.9143333333333,2011-05-31,"transect"
-77.0325,38.9453333333333,2011-06-01,"transect"
-77.0481666666667,38.9211666666667,2011-06-01,"transect"
-77.0315,38.9141666666667,2011-06-03,"transect"
-77.0228333333333,38.9503333333333,2011-06-07,"transect"
-77.0471666666667,38.9148333333333,2011-06-20,"transect"
-77.0316666666667,38.9236666666667,2011-06-20,"transect"
-77.0671666666667,38.9086666666667,2011-06-28,"transect"
-77.0293333333333,38.9143333333333,2011-06-29,"transect"
-77.023,38.949,2011-06-30,"transect"
-77.0181666666667,38.9493333333333,2011-07-15,"transect"
-77.0086666666667,38.93,2011-07-17,"transect"
-77.013,38.9218333333333,2011-07-20,"transect"
-77.0138333333333,38.9206666666667,2011-07-21,"transect"
-77.0628333333333,38.9103333333333,2011-07-25,"transect"
-77.033,38.9285,2011-07-31,"transect"
-77.054,38.9218333333333,2011-08-03,"transect"
-77.0411666666667,38.925,2011-08-05,"transect"
-77.0623333333333,38.9115,2011-08-06,"transect"
-77.0193333333333,38.9395,2011-08-06,"transect"
-77.0466666666667,38.9251666666667,2011-08-09,"transect"
-77.0188333333333,38.9311666666667,2011-08-09,"transect"
-77.011,38.9236666666667,2011-08-25,"transect"
-77.0553333333333,38.9156666666667,2011-08-29,"transect"
-77.043,38.9236666666667,2011-08-29,"transect"
-77.0658333333333,38.9076666666667,2011-08-30,"transect"
-77.0448333333333,38.9226666666667,2011-09-05,"transect"
-77.023,38.9453333333333,2011-09-07,"transect"
-77.0076666666667,38.9343333333333,2011-09-08,"transect"
-77.0031666666667,38.953,2011-09-11,"transect"
-77.0313333333333,38.9456666666667,2011-09-15,"transect"
-77.0086666666667,38.9463333333333,2011-09-21,"transect"
-77.0228333333333,38.9263333333333,2011-10-01,"transect"
-77.0411666666667,38.9375,2011-10-04,"transect"
-77.0171666666667,38.928,2011-10-07,"transect"
-77.003,38.9528333333333,2011-10-08,"transect"
-77.0601666666667,38.9138333333333,2011-10-08,"transect"
-77.0143333333333,38.9401666666667,2011-10-09,"transect"
-77.0126666666667,38.9381666666667,2011-10-25,"transect"
-77.0161666666667,38.9196666666667,2011-10-31,"transect"
-77.0265,38.9228333333333,2011-11-02,"transect"
-77.0385,38.9128333333333,2011-11-10,"transect"
-77.0081666666667,38.9365,2011-11-12,"transect"
-77.0441666666667,38.9213333333333,2011-11-14,"transect"
-77.0525,38.9166666666667,2011-11-14,"transect"
-77.0155,38.9476666666667,2011-11-16,"transect"
-77.0641666666667,38.9085,2011-11-20,"transect"
-77.035,38.915,2011-11-21,"transect"
-77.0226666666667,38.951,2011-11-21,"transect"
-77.0076666666667,38.9328333333333,2011-11-23,"transect"
-77.0081666666667,38.9385,2011-11-26,"transect"
-77.0308333333333,38.9375,2011-11-27,"transect"
-77.0111666666667,38.9428333333333,2011-11-29,"transect"
-77.0295,38.9118333333333,2011-12-07,"transect"
-77.0108333333333,38.9461666666667,2011-12-08,"transect"
-77.0216666666667,38.9325,2011-12-13,"transect"
-77.024,38.9445,2011-12-14,"transect"
-77.013,38.9391666666667,2011-12-15,"transect"
-77.0223333333333,38.9205,2011-12-17,"transect"
-77.0173333333333,38.9061666666667,2011-12-22,"transect"
-77.05,38.9178333333333,2011-12-24,"transect"
-77.0346666666667,38.9041666666667,2012-01-01,"transect"
-77.0213333333333,38.9541666666667,2012-01-07,"transect"
-77.0383333333333,38.94,2012-01-22,"transect"
-77.018,38.9506666666667,2012-01-22,"transect"
-77.0468333333333,38.923,2012-01-27,"transect"
-77.038,38.9271666666667,2012-01-28,"transect"
-77.027,38.9516666666667,2012-02-03,"transect"
-77.0086666666667,38.9268333333333,2012-02-05,"transect"
-77.0425,38.916,2012-02-06,"transect"
-77.045,38.9215,2012-02-12,"transect"
-77.0135,38.948,2012-02-14,"transect"
-77.0153333333333,38.9446666666667,2012-02-16,"transect"
-77.0326666666667,38.9375,2012-02-17,"transect"
-77.0073333333333,38.9383333333333,2012-02-17,"transect"
-77.0078333333333,38.9386666666667,2012-02-26,"transect"
-77.0088333333333,38.9491666666667,2012-02-28,"transect"
-77.008,38.9293333333333,2012-03-02,"transect"
-77.0258333333333,38.905,2012-03-06,"transect"
-77.0095,38.9481666666667,2012-03-06,"transect"
-77.0335,38.9196666666667,2012-03-17,"transect"
-77.0415,38.923,2012-03-21,"transect"
-77.0233333333333,38.9476666666667,2012-03-22,"transect"
-77.0191666666667,38.9325,2012-03-23,"transect"
-77.0255,38.9546666666667,2012-03-24,"transect"
-77.0158333333333,38.9571666666667,2012-03-30,"transect"
-77.0211666666667,38.932,2012-03-31,"transect"
-77.0141666666667,38.9516666666667,2012-04-04,"transect"
-77.019,38.9175,2012-04-11,"transect"
-77.0355,38.9431666666667,2012-04-15,"transect"
-77.0391666666667,38.9036666666667,2012-04-16,"transect"
-77.0123333333333,38.926,2012-04-17,"transect"
-77.0356666666667,38.916,2012-04-18,"transect"
-77.025,38.9498333333333,2012-04-20,"transect"
-77.0293333333333,38.9505,2012-04-23,"transect"
-77.023,38.9516666666667,2012-04-27,"transect"
-77.0215,38.907,2012-04-30,"transect"
-77.0158333333333,38.9421666666667,2012-05-08,"transect"
-77.0088333333333,38.9463333333333,2012-05-10,"transect"
-77.0056666666667,38.9521666666667,2012-05-11,"transect"
-77.0243333333333,38.9315,2012-05-13,"transect"
-77.0491666666667,38.9181666666667,2012-05-25,"transect"
-77.0515,38.9183333333333,2012-05-26,"transect"
-77.008,38.9298333333333,2012-05-27,"transect"
-77.0145,38.9401666666667,2012-05-28,"transect"
-77.0103333333333,38.9538333333333,2012-05-28,"transect"
-77.0146666666667,38.9473333333333,2012-05-31,"transect"
-77.0376666666667,38.9138333333333,2012-06-01,"transect"
-77.0161666666667,38.9316666666667,2012-06-05,"transect"
-77.065,38.9103333333333,2012-06-11,"transect"
-77.0255,38.9491666666667,2012-06-12,"transect"
-77.0485,38.9293333333333,2012-06-13,"transect"
-77.0316666666667,38.9455,2012-06-15,"transect"
-77.0135,38.949,2012-06-16,"transect"
-77.0186666666667,38.9508333333333,2012-06-23,"transect"
-77.0285,38.9175,2012-06-27,"transect"
-77.0236666666667,38.9363333333333,2012-07-19,"transect"
-77.021,38.957,2012-07-25,"transect"
-77.0225,38.9041666666667,2012-07-26,"transect"
-77.0618333333333,38.9098333333333,2012-07-29,"transect"
-77.0316666666667,38.9143333333333,2012-07-31,"transect"
-77.0095,38.9298333333333,2012-08-11,"transect"
-77.0093333333333,38.9485,2012-08-12,"transect"
-77.0416666666667,38.9205,2012-08-15,"transect"
-77.0183333333333,38.9178333333333,2012-08-16,"transect"
-77.0425,38.9276666666667,2012-08-18,"transect"
-77.0278333333333,38.9258333333333,2012-08-23,"transect"
-77.023,38.9566666666667,2012-08-26,"transect"
-77.0223333333333,38.957,2012-08-31,"transect"
-77.0546666666667,38.9155,2012-09-07,"transect"
-77.0541666666667,38.9196666666667,2012-09-20,"transect"
-77.0041666666667,38.953,2012-09-22,"transect"
-77.0526666666667,38.92,2012-09-29,"transect"
-77.0361666666667,38.9038333333333,2012-09-30,"transect"
-77.0458333333333,38.9318333333333,2012-10-05,"transect"
-77.0126666666667,38.9423333333333,2012-10-07,"transect"
-77.0281666666667,38.9516666666667,2012-10-08,"transect"
-77.0265,38.9051666666667,2012-10-14,"transect"
-77.0411666666667,38.9378333333333,2012-10-16,"transect"
-77.0633333333333,38.9108333333333,2012-10-19,"transect"
-77.0191666666667,38.9461666666667,2012-10-24,"transect"
-77.0183333333333,38.928,2012-11-04,"transect"
-77.0301666666667,38.9163333333333,2012-11-09,"transect"
-77.0225,38.9486666666667,2012-11-13,"transect"
-77.0138333333333,38.9285,2012-11-15,"transect"
-77.0305,38.913,2012-11-20,"transect"
-77.008,38.9401666666667,2012-11-25,"transect"
-77.0061666666667,38.9528333333333,2012-11-26,"transect"
-77.0371666666667,38.9101666666667,2012-12-02,"transect"
-77.0493333333333,38.9143333333333,2012-12-05,"transect"
-77.0168333333333,38.9185,2012-12-05,"transect"
-77.009,38.9458333333333,2012-12-06,"transect"
-77.0545,38.9193333333333,2012-12-06,"transect"
-77.0233333333333,38.9083333333333,2012-12-06,"transect"
-77.0305,38.941,2012-12-07,"transect"
-77.0406666666667,38.928,2012-12-18,"transect"
-77.0315,38.9045,2012-12-23,"transect"
-77.01,38.929,2012-12-25,"transect"
-77.0081666666667,38.9398333333333,2012-12-27,"transect"
-77.0483333333333,38.9168333333333,2012-12-28,"transect"
-77.05,38.9196666666667,2013-01-04,"transect"
-77.0075,38.933,2013-01-06,"transect"
-77.0453333333333,38.9258333333333,2013-01-07,"transect"
-77.0228333333333,38.9173333333333,2013-01-07,"transect"
-77.0401666666667,38.933,2013-01-10,"transect"
-77.0158333333333,38.9508333333333,2013-01-18,"transect"
-77.0416666666667,38.937,2013-01-20,"transect"
-77.0263333333333,38.9268333333333,2013-01-21,"transect"
-77.0231666666667,38.9445,2013-01-24,"transect"
-77.0106666666667,38.9458333333333,2013-01-24,"transect"
-77.0398333333333,38.9388333333333,2013-01-28,"transect"
-77.0471666666667,38.915,2013-02-03,"transect"
-77.0165,38.948,2013-02-09,"transect"
-77.036,38.9428333333333,2013-02-11,"transect"
-77.018,38.937,2013-02-13,"transect"
-77.0071666666667,38.9513333333333,2013-02-17,"transect"
-77.0186666666667,38.949,2013-02-20,"transect"
-77.0191666666667,38.9383333333333,2013-02-23,"transect"
-77.009,38.9426666666667,2013-03-02,"transect"
-77.0258333333333,38.938,2013-03-04,"transect"
-77.0338333333333,38.9066666666667,2013-03-11,"transect"
-77.0541666666667,38.9205,2013-03-11,"transect"
-77.0276666666667,38.9311666666667,2013-03-15,"transect"
-77.0205,38.9571666666667,2013-03-18,"transect"
-77.0375,38.9153333333333,2013-03-23,"transect"
-77.0153333333333,38.933,2013-03-30,"transect"
-77.0431666666667,38.9325,2013-04-01,"transect"
-77.0356666666667,38.943,2013-04-02,"transect"
-77.0451666666667,38.9325,2013-04-06,"transect"
-77.0165,38.9063333333333,2013-04-06,"transect"
-77.0508333333333,38.9186666666667,2013-04-08,"transect"
-77.0263333333333,38.9093333333333,2013-04-09,"transect"
-77.039,38.9386666666667,2013-04-09,"transect"
-77.04,38.9291666666667,2013-04-10,"transect"
-77.013,38.945,2013-04-14,"transect"
-77.024,38.9513333333333,2013-04-19,"transect"
-77.0218333333333,38.9223333333333,2013-04-29,"transect"
-77.05,38.9273333333333,2013-04-30,"transect"
-77.0653333333333,38.9093333333333,2013-05-03,"transect"
-77.0076666666667,38.9335,2013-05-08,"transect"
-77.0415,38.916,2013-05-15,"transect"
-77.0243333333333,38.9445,2013-05-21,"transect"
-77.0276666666667,38.9103333333333,2013-05-24,"transect"
-77.0131666666667,38.9448333333333,2013-05-25,"transect"
-77.0076666666667,38.933,2013-05-27,"transect"
-77.0205,38.9303333333333,2013-05-28,"transect"
-77.0173333333333,38.929,2013-05-30,"transect"
-77.0266666666667,38.9533333333333,2013-06-02,"transect"
-77.0383333333333,38.9281666666667,2013-06-05,"transect"
-77.034,38.9036666666667,2013-06-05,"transect"
-77.0148333333333,38.9496666666667,2013-06-06,"transect"
-77.0386666666667,38.9248333333333,2013-06-19,"transect"
-77.0441666666667,38.9293333333333,2013-06-21,"transect"
-77.0121666666667,38.948,2013-06-26,"transect"
-77.0156666666667,38.9513333333333,2013-06-29,"transect"
-77.0185,38.9436666666667,2013-07-04,"transect"
-77.0176666666667,38.9058333333333,2013-07-09,"transect"
-77.009,38.9506666666667,2013-07-23,"transect"
-77.019,38.9355,2013-07-28,"transect"
-77.0401666666667,38.9385,2013-08-01,"transect"
-77.047,38.924,2013-08-10,"transect"
-77.0278333333333,38.947,2013-08-11,"transect"
-77.0618333333333,38.9113333333333,2013-08-16,"transect"
-77.0221666666667,38.9303333333333,2013-08-20,"transect"
-77.0235,38.9165,2013-08-24,"transect"
-77.0493333333333,38.9235,2013-09-01,"transect"
-77.0421666666667,38.9271666666667,2013-09-07,"transect"
-77.0185,38.9311666666667,2013-09-16,"transect"
-77.0506666666667,38.9141666666667,2013-09-18,"transect"
-77.0305,38.9325,2013-09-20,"transect"
-77.0306666666667,38.9045,2013-09-20,"transect"
-77.0521666666667,38.9205,2013-09-21,"transect"
-77.0618333333333,38.9118333333333,2013-09-26,"transect"
-77.0288333333333,38.913,2013-09-27,"transect"
-77.0238333333333,38.9088333333333,2013-10-06,"transect"
-77.0205,38.917,2013-10-10,"transect"
-77.0085,38.9355,2013-10-21,"transect"
-77.025,38.94,2013-10-22,"transect"
-77.015,38.9495,2013-10-24,"transect"
-77.0123333333333,38.9515,2013-10-24,"transect"
-77.009,38.9495,2013-10-28,"transect"
-77.0185,38.9058333333333,2013-11-04,"transect"
-77.0433333333333,38.932,2013-11-12,"transect"
-77.0251666666667,38.9333333333333,2013-11-22,"transect"
-77.0173333333333,38.9183333333333,2013-12-11,"transect"
-77.0545,38.9125,2013-12-20,"transect"
-77.0363333333333,38.9393333333333,2013-12-23,"transect"
-77.0226666666667,38.9043333333333,2013-12-23,"transect"
-77.0425,38.9363333333333,2013-12-26,"transect"
-77.0221666666667,38.9075,2013-12-27,"transect"
-77.0368333333333,38.9265,2013-12-31,"transect"
-77.0238333333333,38.9506666666667,2014-01-01,"transect"
-77.0426666666667,38.9356666666667,2014-01-05,"transect"
-77.0338333333333,38.9276666666667,2014-01-17,"transect"
-77.015,38.9066666666667,2014-01-23,"transect"
-77.0041666666667,38.952,2014-01-24,"transect"
-77.014,38.9456666666667,2014-01-30,"transect"
-77.0183333333333,38.9431666666667,2014-01-30,"transect"
-77.0345,38.9325,2014-02-01,"transect"
-77.0525,38.9201666666667,2014-02-02,"transect"
-77.0085,38.9305,2014-02-05,"transect"
-77.0171666666667,38.9468333333333,2014-02-08,"transect"
-77.0316666666667,38.9031666666667,2014-02-11,"transect"
-77.0286666666667,38.9368333333333,2014-02-17,"transect"
-77.025,38.908,2014-02-18,"transect"
-77.0398333333333,38.927,2014-02-21,"transect"
-77.0431666666667,38.9271666666667,2014-02-22,"transect"
-77.0545,38.9188333333333,2014-02-23,"transect"
-77.0206666666667,38.922,2014-02-24,"transect"
-77.009,38.9261666666667,2014-02-24,"transect"
-77.0223333333333,38.904,2014-02-27,"transect"
-77.0143333333333,38.9203333333333,2014-03-03,"transect"
-77.0378333333333,38.9226666666667,2014-03-05,"transect"
-77.0296666666667,38.931,2014-03-06,"transect"
-77.0098333333333,38.9485,2014-03-08,"transect"
-77.0315,38.9143333333333,2014-03-10,"transect"
-77.0205,38.9311666666667,2014-03-14,"transect"
-77.011,38.9325,2014-03-16,"transect"
-77.0245,38.9358333333333,2014-03-19,"transect"
-77.0168333333333,38.9408333333333,2014-03-19,"transect"
-77.0586666666667,38.9141666666667,2014-03-22,"transect"
-77.0178333333333,38.9508333333333,2014-03-24,"transect"
-77.0091666666667,38.9355,2014-03-25,"transect"
-77.0076666666667,38.9318333333333,2014-04-03,"transect"
-77.0328333333333,38.9363333333333,2014-04-03,"transect"
-77.0356666666667,38.9076666666667,2014-04-03,"transect"
-77.0433333333333,38.9218333333333,2014-04-07,"transect"
-77.0353333333333,38.9155,2014-04-14,"transect"
-77.0463333333333,38.9225,2014-04-15,"transect"
-77.0145,38.951,2014-04-25,"transect"
-77.0151666666667,38.953,2014-04-27,"transect"
-77.0171666666667,38.9575,2014-05-01,"transect"
-77.0215,38.9523333333333,2014-05-01,"transect"
-77.0078333333333,38.9345,2014-05-04,"transect"
-77.0473333333333,38.9181666666667,2014-05-05,"transect"
-77.024,38.916,2014-05-05,"transect"
-77.035,38.9065,2014-05-09,"transect"
-77.0106666666667,38.9503333333333,2014-05-16,"transect"
-77.017,38.9071666666667,2014-05-17,"transect"
-77.0378333333333,38.9245,2014-05-19,"transect"
-77.0105,38.944,2014-05-21,"transect"
-77.0355,38.9233333333333,2014-05-30,"transect"
-77.0465,38.9298333333333,2014-06-08,"transect"
-77.0341666666667,38.9428333333333,2014-06-09,"transect"
-77.0483333333333,38.9293333333333,2014-06-11,"transect"
-77.0195,38.957,2014-06-16,"transect"
-77.0186666666667,38.9383333333333,2014-06-26,"transect"
-77.0351666666667,38.9396666666667,2014-06-29,"transect"
-77.0161666666667,38.9285,2014-07-01,"transect"
-77.0173333333333,38.9238333333333,2014-07-03,"transect"
-77.0635,38.9088333333333,2014-07-04,"transect"
-77.0455,38.9203333333333,2014-07-08,"transect"
-77.0295,38.9498333333333,2014-07-13,"transect"
-77.0133333333333,38.9511666666667,2014-07-15,"transect"
-77.029,38.946,2014-07-15,"transect"
-77.0186666666667,38.9055,2014-07-16,"transect"
-77.0568333333333,38.9141666666667,2014-07-27,"transect"
-77.0266666666667,38.9093333333333,2014-07-30,"transect"
-77.0185,38.9445,2014-08-09,"transect"
-77.0475,38.9303333333333,2014-08-09,"transect"
-77.008,38.936,2014-08-10,"transect"
-77.0085,38.9496666666667,2014-08-11,"transect"
-77.027,38.9095,2014-08-15,"transect"
-77.031,38.9476666666667,2014-08-18,"transect"
-77.0281666666667,38.9325,2014-08-19,"transect"
-77.0496666666667,38.9221666666667,2014-08-20,"transect"
-77.053,38.9178333333333,2014-08-21,"transect"
-77.0255,38.905,2014-08-22,"transect"
-77.0146666666667,38.9523333333333,2014-08-23,"transect"
-77.0136666666667,38.9211666666667,2014-08-25,"transect"
-77.0173333333333,38.9493333333333,2014-08-31,"transect"
-77.0045,38.9525,2014-09-01,"transect"
-77.015,38.94,2014-09-01,"transect"
-77.0465,38.9196666666667,2014-09-12,"transect"
-77.048,38.917,2014-09-13,"transect"
-77.0321666666667,38.9458333333333,2014-09-14,"transect"
-77.0605,38.912,2014-09-16,"transect"
-77.0016666666667,38.9036666666667,2014-09-19,"transect"
-77.0578333333333,38.9156666666667,2014-09-23,"transect"
-77.0378333333333,38.9146666666667,2014-09-29,"transect"
-77.0245,38.9333333333333,2014-10-01,"transect"
-77.0095,38.9063333333333,2014-10-11,"transect"
-77.056,38.9173333333333,2014-10-13,"transect"
-77.0495,38.92,2014-10-16,"transect"
-77.0293333333333,38.912,2014-10-25,"transect"
-77.0691666666667,38.9071666666667,2014-10-27,"transect"
-77.0308333333333,38.9045,2014-10-29,"transect"
-77.033,38.9191666666667,2014-10-31,"transect"
-77.0401666666667,38.915,2014-11-08,"transect"
-77.0255,38.9096666666667,2014-11-10,"transect"
-77.0548333333333,38.9153333333333,2014-11-11,"transect"
-77.0283333333333,38.904,2014-11-12,"transect"
-77.0366666666667,38.9373333333333,2014-11-15,"transect"
-77.0233333333333,38.9478333333333,2014-11-24,"transect"
-77.014,38.9485,2014-11-27,"transect"
-77.0358333333333,38.904,2014-11-29,"transect"
-77.0425,38.9173333333333,2014-12-01,"transect"
-77.0081666666667,38.9476666666667,2014-12-03,"transect"
-77.025,38.9053333333333,2014-12-03,"transect"
-77.054,38.9205,2014-12-05,"transect"
-77.0426666666667,38.9358333333333,2014-12-07,"transect"
-77.0033333333333,38.9521666666667,2014-12-08,"transect"
-77.0576666666667,38.9156666666667,2014-12-11,"transect"
-77.0423333333333,38.9235,2014-12-13,"transect"
-77.024,38.9041666666667,2014-12-16,"transect"
-77.0191666666667,38.9335,2014-12-23,"transect"
-77.0311666666667,38.9295,2014-12-26,"transect"
-77.0325,38.9145,2015-01-02,"transect"
-77.0161666666667,38.9571666666667,2015-01-05,"transect"
-77.0353333333333,38.9173333333333,2015-01-08,"transect"
-77.0555,38.9163333333333,2015-01-18,"transect"
-77.0136666666667,38.9551666666667,2015-01-23,"transect"
-77.0018333333333,38.953,2015-01-27,"transect"
-77.0088333333333,38.9511666666667,2015-02-03,"transect"
-77.0376666666667,38.9248333333333,2015-02-04,"transect"
-77.0205,38.9433333333333,2015-02-09,"transect"
-77.0333333333333,38.9405,2015-02-15,"transect"
-77.0105,38.9336666666667,2015-02-20,"transect"
-77.0195,38.9173333333333,2015-02-25,"transect"
-77.0381666666667,38.9036666666667,2015-03-23,"transect"
-77.051,38.9191666666667,2015-03-23,"transect"
-77.022,38.957,2015-03-25,"transect"
